time, pn-10A04R01T01, pn-10A12R01T01, pn-10A22R01T01, pn-10A35R01T01, pn-10A49R01T01, pn-10A58R01T01
(s), (Pa), (Pa), (Pa), (Pa), (Pa), (Pa)
178.5419464111328, 322123.8125, 316507.46875, 309502.21875, 306150.5, 304806.75, 303736.03125
178.64369201660156, 321962.375, 316346.03125, 309352.46875, 305806.34375, 304572.375, 303463.3125
178.74545288085938, 321976.09375, 316356.6875, 309326.59375, 306090.125, 304829.75, 303773.09375
178.84959411621094, 321894.21875, 316281.0, 309332.5625, 306243.78125, 304640.9375, 303525.34375
178.95030212402344, 321942.125, 316329.5625, 309374.375, 305982.09375, 304561.40625, 303561.90625
179.05148315429688, 321812.53125, 316202.75, 309278.65625, 305838.03125, 304680.21875, 303704.375
179.15435791015625, 321629.71875, 316019.9375, 309084.78125, 305938.1875, 304658.40625, 303694.96875
179.2604217529297, 321770.09375, 316162.59375, 309255.1875, 306225.78125, 304578.8125, 303607.28125
179.36073303222656, 321639.46875, 316026.28125, 309074.90625, 305990.0625, 304660.875, 303795.03125
179.46145629882812, 321492.0625, 315879.40625, 308916.3125, 305720.15625, 304433.6875, 303542.75
179.5633087158203, 321520.90625, 315908.28125, 308950.6875, 305882.96875, 304595.875, 303752.125
179.66751098632812, 321715.5, 316103.9375, 309164.4375, 306193.53125, 304498.6875, 303595.21875
179.770751953125, 321539.375, 315924.8125, 308946.25, 305789.3125, 304332.65625, 303512.96875
179.8720703125, 321481.21875, 315867.0625, 308899.65625, 305515.5625, 304361.96875, 303551.90625
179.9740447998047, 321497.125, 315884.65625, 308944.9375, 305531.65625, 304485.71875, 303684.75
180.07479858398438, 321412.0625, 315797.25, 308835.53125, 305535.90625, 304268.75, 303462.09375
180.1769256591797, 321435.96875, 315834.6875, 309025.875, 305757.0, 304024.03125, 303260.5625
180.27981567382812, 321369.875, 315768.65625, 308913.71875, 305381.03125, 304112.25, 303381.53125
180.3837127685547, 321244.5, 315631.625, 308617.15625, 305472.21875, 303935.28125, 303161.40625
180.48631286621094, 321313.71875, 315706.625, 308790.4375, 306086.40625, 303782.84375, 302982.5625
180.58876037597656, 321386.3125, 315774.4375, 308820.6875, 305684.25, 304059.40625, 303305.15625
180.6893310546875, 321368.96875, 315757.1875, 308862.375, 305642.75, 303817.21875, 303085.875
180.7922821044922, 321403.46875, 315785.03125, 308768.1875, 305305.1875, 303763.75, 303220.5
180.8935546875, 321472.84375, 315828.375, 308363.84375, 305502.4375, 304078.90625, 303358.0625
180.995849609375, 321512.5625, 315899.15625, 308986.6875, 305994.4375, 304222.40625, 303493.78125
181.0973663330078, 321443.5625, 315830.9375, 308882.0, 305557.5, 304122.28125, 303268.75
181.19764709472656, 321406.1875, 315791.5, 308826.375, 305325.8125, 304321.65625, 303416.96875
181.29861450195312, 321413.1875, 315794.0, 308769.53125, 305423.625, 304307.34375, 303370.15625
181.39892578125, 321619.46875, 316007.8125, 309089.3125, 306009.03125, 304426.3125, 303499.96875
181.4989471435547, 321680.15625, 316070.34375, 309153.3125, 305770.96875, 304345.40625, 303399.4375
181.599853515625, 321551.0625, 315943.53125, 309027.375, 305478.25, 304211.4375, 303318.75
181.70274353027344, 321489.9375, 315875.625, 308887.09375, 305437.09375, 304261.4375, 303360.59375
181.80381774902344, 321532.75, 315922.78125, 309001.9375, 305713.125, 304288.46875, 303441.0
181.9040985107422, 321476.84375, 315867.875, 308939.34375, 305721.375, 304046.3125, 303221.5625
182.0052490234375, 321397.71875, 315789.3125, 308859.71875, 305770.15625, 304088.0, 303302.6875
182.10821533203125, 321398.28125, 315781.84375, 308771.75, 305296.96875, 303969.125, 303220.84375
182.20948791503906, 321360.96875, 315744.78125, 308732.15625, 305395.90625, 303960.46875, 303220.5625
182.31008911132812, 321398.75, 315790.03125, 308895.625, 306094.1875, 303846.375, 303167.0
182.41043090820312, 321425.25, 315806.65625, 308797.21875, 305608.28125, 303955.15625, 303283.59375
182.5106201171875, 321335.4375, 315714.65625, 308702.1875, 305426.84375, 304073.15625, 303492.84375
182.61111450195312, 321374.90625, 315756.6875, 308751.75, 305429.84375, 304050.96875, 303336.65625
182.7120819091797, 321503.3125, 315894.09375, 308989.5, 305900.4375, 304063.71875, 303320.28125
182.81243896484375, 321373.375, 315765.84375, 308852.28125, 305726.15625, 304084.0625, 303356.53125
182.9135284423828, 321388.71875, 315780.15625, 308851.5625, 305557.75, 304049.125, 303311.59375
183.01499938964844, 321425.6875, 315813.4375, 308859.59375, 305587.03125, 304122.71875, 303375.53125
183.11715698242188, 321558.09375, 315949.375, 309025.6875, 305998.125, 304098.03125, 303354.3125
183.21792602539062, 321620.8125, 316008.5, 309052.8125, 305871.25, 304097.46875, 303353.5625
183.31805419921875, 321627.5625, 316014.59375, 309042.75, 305578.78125, 304061.9375, 303315.53125
183.4180908203125, 321660.96875, 316048.71875, 309104.78125, 305932.40625, 304062.03125, 303323.84375
183.52078247070312, 321763.84375, 316150.96875, 309197.21875, 306107.375, 303842.40625, 303154.625
183.6217041015625, 321815.21875, 316202.53125, 309257.90625, 306030.5, 304225.6875, 303475.78125
183.72268676757812, 321618.25, 316005.84375, 309054.25, 305613.1875, 303959.25, 303212.25
183.8244171142578, 321619.3125, 316008.15625, 309061.84375, 305827.40625, 304032.75, 303303.46875
183.92831420898438, 321779.3125, 316168.65625, 309232.78125, 306173.40625, 304258.15625, 303513.375
184.02894592285156, 321755.8125, 316145.125, 309200.4375, 305954.0, 304173.40625, 303391.28125
184.13165283203125, 321723.03125, 316112.46875, 309164.53125, 305851.75, 304053.28125, 303283.125
184.2331085205078, 321777.375, 316162.9375, 309184.03125, 305898.6875, 304233.25, 303486.1875
184.3339385986328, 321809.25, 316195.9375, 309232.09375, 306065.53125, 304060.5625, 303314.34375
184.43435668945312, 321967.3125, 316353.28125, 309393.03125, 306171.53125, 304256.71875, 303450.3125
184.53504943847656, 321975.09375, 316359.15625, 309379.90625, 306123.4375, 304396.0, 303618.375
184.63734436035156, 321985.4375, 316376.1875, 309463.9375, 306300.3125, 304022.5, 303284.5
184.73887634277344, 321990.84375, 316381.34375, 309451.5, 306379.8125, 304290.9375, 303528.53125
184.83953857421875, 322027.59375, 316415.53125, 309465.34375, 306199.3125, 304240.75, 303420.03125
184.94192504882812, 321932.90625, 316321.0, 309364.75, 305999.375, 304415.78125, 303425.9375
185.0437469482422, 321840.59375, 316226.875, 309263.4375, 306018.5625, 304400.4375, 303387.0
185.14515686035156, 321832.46875, 316221.5625, 309272.15625, 306136.25, 304482.09375, 303476.1875
185.24655151367188, 321881.5, 316266.875, 309288.25, 306106.9375, 304394.5, 303366.6875
185.3491668701172, 321930.90625, 316316.1875, 309338.9375, 306095.90625, 304577.625, 303594.15625
185.4508819580078, 321852.15625, 316240.15625, 309297.5625, 305964.65625, 304380.90625, 303401.09375
185.5540313720703, 321999.625, 316388.3125, 309456.8125, 306221.21875, 304492.40625, 303549.59375
185.65736389160156, 322120.28125, 316509.0625, 309572.53125, 306285.21875, 304315.8125, 303396.4375
185.7594757080078, 322063.21875, 316449.90625, 309487.15625, 306142.34375, 304292.59375, 303447.6875
185.86300659179688, 321942.5, 316331.21875, 309392.09375, 306111.90625, 304143.375, 303310.96875
185.96426391601562, 321957.8125, 316347.09375, 309414.46875, 306142.65625, 304155.46875, 303342.71875
186.06634521484375, 321874.875, 316263.625, 309327.1875, 306132.65625, 304201.59375, 303375.71875
186.16709899902344, 321856.375, 316244.28125, 309291.25, 306069.71875, 304173.15625, 303384.90625
186.26931762695312, 321763.3125, 316153.375, 309227.84375, 305951.71875, 304156.375, 303378.84375
186.37120056152344, 321864.25, 316252.96875, 309311.625, 306157.1875, 304087.5, 303340.3125
186.47286987304688, 321844.0625, 316231.6875, 309270.53125, 306019.90625, 304072.875, 303278.0
186.5741424560547, 321802.15625, 316189.65625, 309233.875, 305964.15625, 304294.28125, 303366.8125
186.67437744140625, 321799.65625, 316186.15625, 309218.5, 305938.09375, 304240.5625, 303302.96875
186.77720642089844, 321874.25, 316264.5625, 309347.0625, 306256.40625, 304232.125, 303313.75
186.8805694580078, 321906.25, 316292.65625, 309326.21875, 306081.5625, 304284.375, 303323.90625
186.9832305908203, 321888.1875, 316275.09375, 309314.3125, 306026.21875, 304355.40625, 303425.65625
187.08718872070312, 321866.125, 316254.15625, 309308.5625, 305988.75, 304206.3125, 303295.28125
187.1890106201172, 321994.4375, 316380.09375, 309408.1875, 306259.40625, 304334.28125, 303439.53125
187.29298400878906, 322052.5, 316441.0625, 309502.21875, 306255.28125, 304216.75, 303354.53125
187.39547729492188, 321914.0, 316300.125, 309329.34375, 305864.4375, 304244.65625, 303412.53125
187.4983673095703, 321867.53125, 316252.71875, 309280.0625, 305879.125, 304095.40625, 303240.59375
187.5989227294922, 322010.15625, 316397.59375, 309440.625, 306313.5, 304461.625, 303590.90625
187.6992950439453, 322076.625, 316463.125, 309494.96875, 306360.0625, 304541.5, 303686.625
187.79989624023438, 322060.03125, 316447.875, 309480.96875, 306181.5, 304631.625, 303785.625
187.90135192871094, 322136.15625, 316525.09375, 309598.875, 306273.84375, 304541.8125, 303687.28125
188.0020751953125, 322356.21875, 316743.65625, 309793.5625, 306803.28125, 304474.59375, 303631.53125
188.10263061523438, 322464.84375, 316854.15625, 309920.8125, 306857.875, 304745.0, 303900.53125
188.203125, 322355.28125, 316740.8125, 309754.3125, 306246.78125, 304634.125, 303634.15625
188.30467224121094, 322229.0, 316618.125, 309676.6875, 306469.59375, 304633.71875, 303582.875
188.4064483642578, 322263.875, 316651.40625, 309700.09375, 306644.71875, 304555.53125, 303469.03125
188.50823974609375, 322211.65625, 316597.40625, 309627.21875, 306538.96875, 304651.84375, 303569.40625
188.61099243164062, 322245.46875, 316631.875, 309658.40625, 306231.65625, 304656.09375, 303579.3125
188.71209716796875, 322264.625, 316661.625, 309824.09375, 306879.15625, 304477.5, 303523.65625
188.8151397705078, 322318.3125, 316705.84375, 309745.0, 306349.9375, 304418.5625, 303480.375
188.9156951904297, 322289.40625, 316678.1875, 309741.75, 306466.34375, 304411.25, 303518.0
189.0182647705078, 322279.84375, 316663.65625, 309665.46875, 306308.28125, 304323.03125, 303439.0
189.11947631835938, 322072.53125, 316456.375, 309454.71875, 306184.96875, 304413.46875, 303461.71875
189.22216796875, 322195.21875, 316582.375, 309627.34375, 306317.34375, 304576.75, 303568.15625
189.32432556152344, 322093.40625, 316479.71875, 309508.15625, 306235.40625, 304527.3125, 303520.5625
189.42459106445312, 322107.25, 316495.46875, 309541.3125, 306209.4375, 304482.625, 303456.28125
189.52801513671875, 322076.96875, 316466.15625, 309527.59375, 306216.65625, 304545.46875, 303576.4375
189.62950134277344, 322117.4375, 316507.28125, 309570.15625, 306386.84375, 304358.90625, 303452.40625
189.73048400878906, 322144.25, 316535.03125, 309611.03125, 306570.25, 304512.90625, 303595.125
189.83175659179688, 322101.71875, 316488.96875, 309519.03125, 306214.15625, 304421.6875, 303532.9375
189.93524169921875, 322059.03125, 316449.40625, 309514.5625, 306401.71875, 304804.09375, 303980.59375
190.03726196289062, 322137.5625, 316523.96875, 309557.96875, 306240.84375, 304470.09375, 303515.5625
190.14060974121094, 322180.40625, 316568.5, 309618.5, 306401.375, 304502.0, 303573.875
190.2412872314453, 322188.46875, 316573.59375, 309591.5, 306391.625, 304653.65625, 303604.125
190.34373474121094, 321990.6875, 316372.71875, 309366.1875, 305993.59375, 304596.09375, 303434.5
190.44558715820312, 322095.09375, 316478.21875, 309488.8125, 306315.1875, 304574.34375, 303440.46875
190.54791259765625, 322220.78125, 316611.375, 309706.40625, 306668.6875, 304809.71875, 303633.03125
190.65200805664062, 322219.84375, 316604.78125, 309628.28125, 306153.75, 304633.1875, 303501.21875
190.7540283203125, 322155.9375, 316543.15625, 309602.8125, 306153.125, 304569.90625, 303491.09375
190.8557891845703, 322379.59375, 316767.78125, 309823.03125, 306561.59375, 304645.71875, 303589.90625
190.95660400390625, 322471.53125, 316863.875, 309952.3125, 306961.9375, 305055.25, 303834.1875
191.05865478515625, 322650.59375, 317040.75, 310092.5, 306693.53125, 305116.78125, 303693.375
191.15948486328125, 322482.53125, 316870.8125, 309919.34375, 306273.03125, 304910.0625, 303585.59375
191.2610626220703, 322508.21875, 316896.75, 309936.15625, 306671.15625, 305010.53125, 303774.3125
191.3621063232422, 322463.28125, 316851.84375, 309896.875, 306618.375, 304961.84375, 303706.5625
191.462158203125, 322649.03125, 317038.5625, 310103.46875, 307044.8125, 305364.25, 303901.53125
191.56387329101562, 322764.0, 317141.1875, 310089.625, 306602.6875, 305134.5, 303754.25
191.66436767578125, 322416.8125, 316801.03125, 309809.875, 306352.34375, 305076.34375, 303837.0625
